,Unnamed: 0,Instance #,Cluster #,mo-time
0,0.0,571.0,4.0,58.32774075439998
1,1.0,553.0,4.928571428571429,59.039340598242624
2,2.0,2505.0,6.821428571428571,119.90407141617366
3,3.0,2825.0,7.178571428571429,132.47124475240707
4,4.0,2476.0,7.071428571428571,121.63602784701756
5,5.0,2825.0,7.178571428571429,133.48400795459747
6,6.0,1211.0,5.714285714285714,78.36321825640542
7,7.0,1327.0,5.75,81.32499289512634
8,8.0,1184.0,5.642857142857143,77.19348331860134
9,9.0,1207.0,5.642857142857143,77.95602988345283
10,10.0,5355.0,8.607142857142858,238.0484265599932
11,11.0,6050.0,9.75,289.8798466495105
12,12.0,5344.0,8.928571428571429,246.210575061185
13,13.0,5385.0,8.964285714285714,248.35205409356527
14,14.0,2585.0,7.0,125.2748865059444
15,15.0,3059.0,7.785714285714286,146.42219163690294
16,16.0,2630.0,7.285714285714286,129.09845484154565
17,17.0,2836.0,7.214285714285714,135.0889233606202
18,18.0,5354.0,8.5,237.08789443118232
19,19.0,6097.0,9.464285714285714,284.88073109728947
20,20.0,5339.0,8.964285714285714,245.27512692553657
21,21.0,5416.0,8.928571428571429,247.01481917926245
22,22.0,2589.0,7.0,125.33622516053063
23,23.0,3046.0,8.0,147.02027069670814
24,24.0,2628.0,6.892857142857143,124.93139633962086
25,25.0,2805.0,7.25,132.5640598790986
26,26.0,197.0,3.0,50.005772607667105
27,27.0,195.0,3.0,52.214721526418415
28,28.0,197.0,3.0,51.45034271478653
29,29.0,231.0,3.642857142857143,52.34734547989709
30,30.0,224.0,3.642857142857143,52.3274559208325
31,31.0,231.0,3.642857142857143,52.60075137444905
32,32.0,70.0,3.0,49.9023482969829
33,33.0,72.0,3.0,49.394147660051075
34,34.0,71.0,3.0,49.842184943812235
35,35.0,59.0,3.0,49.297135872500284
36,36.0,60.0,3.0,51.20470006976809
37,37.0,60.0,3.0,47.34069603681564
38,38.0,568.0,4.642857142857143,59.56691033499582
39,39.0,570.0,4.642857142857143,58.98033164228712
40,40.0,563.0,4.535714285714286,58.999418548175264
41,41.0,547.0,4.0,58.546113678387236
42,42.0,551.0,4.464285714285714,59.6496730702264
43,43.0,548.0,4.25,59.13144891602652
44,44.0,570.0,4.0,58.954837007181986
45,45.0,569.0,4.642857142857143,59.84508102280753
46,46.0,550.0,4.142857142857143,59.04813413109098
47,47.0,549.0,4.75,58.8424483197076
